batch,pair,source_name,target_name,cost_9,angle_9,cost_16,angle_16,cost_32,angle_32,cost_64,angle_64,cost_128,angle_128,cost_196,angle_196,cost_256,angle_256,cost_384,angle_384,cost_512,angle_512,angle_global,cost_global
004_03,5,004 M- V7 HES.vsi - 20x_BF_03.tif,004 MM V8_01.vsi - 20x_BF_03.tif,-0.10812206566333771,17,-0.07072529941797256,12,-0.043100710958242416,12,-0.036690689623355865,77,-0.07886657118797302,76,-0.1554545760154724,76,-0.22527281939983368,76,-0.3385007977485657,118,-0.40269720554351807,77,77.0,-0.40545961260795593
004_03,6,004 MM V8_01.vsi - 20x_BF_03.tif,004_LPS_F9_094427_202205.vsi - 40x_BF_03.tif,-0.10186375677585602,5,-0.06525947153568268,5,-0.04646943137049675,155,-0.06774231046438217,161,-0.13055270910263062,161,-0.2216939479112625,161,-0.2865486443042755,153,-0.3759475350379944,4,-0.45649829506874084,4,4.0,-0.5001385807991028
004_03,7,004_LPS_F9_094427_202205.vsi - 40x_BF_03.tif,004_LTA_F10_095800_202205.vsi - old_04 40x_BF_03.tif,-0.0814758688211441,170,-0.05305640399456024,167,-0.03272021561861038,348,-0.03662703558802605,158,-0.0671735554933548,65,-0.1220865547657013,133,-0.1623704433441162,188,-0.22963465750217438,194,-0.2725885510444641,346,346.0,-0.33595365285873413
004_03,8,004_LTA_F10_095800_202205.vsi - old_04 40x_BF_03.tif,004 HE R11_3.vsi - 20x_03.tif,-0.0909925252199173,290,-0.0654146745800972,291,-0.049167755991220474,292,-0.04988573119044304,292,-0.09687620401382446,292,-0.13785023987293243,251,-0.1944463700056076,255,-0.2704731523990631,256,-0.3234533667564392,255,255.0,-0.39605116844177246
004_03,9,004 HE R11_3.vsi - 20x_03.tif,004 HE R21_3.vsi - 20x_03.tif,-0.1266404241323471,4,-0.08869677782058716,4,-0.07050801813602448,3,-0.1060880795121193,14,-0.21568167209625244,14,-0.34890228509902954,13,-0.4625948369503021,200,-0.5603507161140442,13,-0.629247784614563,13,13.0,-0.6465197801589966
046_04,1,046 HE R1_1.vsi - 20x_04.tif,046_ST_V10A20_011_4_04.tif,-0.1627567857503891,346,-0.13505052030086517,346,-0.15840929746627808,346,-0.27132225036621094,346,-0.4855438470840454,346,-0.6400936245918274,345,-0.7383636236190796,345,-0.8300055861473083,346,-0.8681640625,345,345.0,-0.8420791625976562
046_04,2,046_ST_V10A20_011_4_04.tif,046_MP_F3.vsi - old_05 - 20x_BF_04.tif,-0.1170697957277298,91,-0.06897173821926117,91,-0.041339486837387085,343,-0.07019302248954773,341,-0.2164224237203598,351,-0.38998082280158997,70,-0.48617568612098694,67,-0.6362517476081848,14,-0.6913282871246338,91,91.0,-0.6639055013656616
046_04,3,046_MP_F3.vsi - old_05 - 20x_BF_04.tif,046 M+ V6 HES.vsi - 20x_BF_04.tif,-0.11958105862140656,195,-0.07705754041671753,16,-0.05836760625243187,16,-0.09486526995897293,16,-0.2510963976383209,229,-0.4189673960208893,229,-0.5234633684158325,229,-0.6653072834014893,228,-0.7226689457893372,228,228.0,-0.706052839756012
046_04,4,046 M+ V6 HES.vsi - 20x_BF_04.tif,046 M- V7 HES.vsi - 20x_BF_04.tif,-0.140459343791008,50,-0.10459759086370468,50,-0.10089803487062454,51,-0.15573738515377045,51,-0.2860741913318634,51,-0.4088905155658722,50,-0.4945771396160126,50,-0.5877790451049805,51,-0.6716317534446716,50,50.0,-0.6268842220306396
046_04,5,046 M- V7 HES.vsi - 20x_BF_04.tif,046 MM V8_01.vsi - 20x_BF_04.tif,-0.10047796368598938,298,-0.0613003671169281,299,-0.037607841193675995,299,-0.03064722567796707,298,-0.09685921669006348,40,-0.20474477112293243,68,-0.28864696621894836,68,-0.42901411652565,56,-0.49992963671684265,298,298.0,-0.47219234704971313
046_04,6,046 MM V8_01.vsi - 20x_BF_04.tif,046_LPS_F9_094744_202205.vsi - 40x_BF_04.tif,-0.10308143496513367,183,-0.06389914453029633,183,-0.03958715498447418,246,-0.04831450805068016,144,-0.12929072976112366,141,-0.2557770311832428,241,-0.3402564823627472,239,-0.4567432999610901,307,-0.5206081867218018,275,269.0,-0.5092781186103821
046_04,7,046_LPS_F9_094744_202205.vsi - 40x_BF_04.tif,046_LTA_F10_100202_202205.vsi - 40x_BF_04.tif,-0.11111977696418762,187,-0.07647862285375595,183,-0.0676729828119278,188,-0.12342262268066406,188,-0.26828324794769287,183,-0.3870454430580139,188,-0.462218314409256,187,-0.5861374139785767,187,-0.6288143992424011,187,187.0,-0.6161264181137085
046_04,8,046_LTA_F10_100202_202205.vsi - 40x_BF_04.tif,046 HE R11_1.vsi - 20x_04.tif,-0.13014979660511017,232,-0.09864278137683868,231,-0.1223118007183075,231,-0.2277199774980545,230,-0.4268225133419037,230,-0.5523313879966736,230,-0.6573192477226257,230,-0.7444403171539307,231,-0.801116943359375,231,231.0,-0.8010616302490234
046_04,9,046 HE R11_1.vsi - 20x_04.tif,046 HE R21_1.vsi - 20x_04.tif,-0.12438134849071503,236,-0.08692004531621933,236,-0.09651778638362885,237,-0.1858144849538803,115,-0.3858999013900757,237,-0.5622543096542358,236,-0.6636876463890076,236,-0.7830129265785217,238,-0.8147218227386475,237,237.0,-0.8097904920578003
048_01,1,048 HE R1_1.vsi - 20x_01.tif,048_ST_V10A20_009_1_01.tif,-0.15121525526046753,313,-0.1363935023546219,313,-0.16627618670463562,313,-0.2591848373413086,313,-0.41732844710350037,313,-0.5390582084655762,313,-0.6334455013275146,313,-0.7117854356765747,313,-0.7814911603927612,313,313.0,-0.7664421796798706
048_01,2,048_ST_V10A20_009_1_01.tif,048_MP_F3.vsi - 20x_BF_01.tif,-0.10787651687860489,326,-0.06695814430713654,326,-0.041138309985399246,329,-0.042694516479969025,126,-0.12385243922472,99,-0.2473789006471634,311,-0.3428433835506439,127,-0.4646531343460083,336,-0.5397837162017822,335,335.0,-0.5276915431022644
048_01,3,048_MP_F3.vsi - 20x_BF_01.tif,048 M+ V6 HES.vsi - 20x_BF_01.tif,-0.11246060580015182,314,-0.07942023128271103,314,-0.060917701572179794,315,-0.07670646160840988,315,-0.14916782081127167,315,-0.25969764590263367,315,-0.33712050318717957,316,-0.45997872948646545,315,-0.5396357774734497,316,316.0,-0.5454946756362915
048_01,4,048 M+ V6 HES.vsi - 20x_BF_01.tif,048 M- V7 HES.vsi - 20x_BF_01.tif,-0.13949574530124664,97,-0.12064215540885925,97,-0.14270086586475372,97,-0.2197260558605194,97,-0.37014564871788025,98,-0.5133264660835266,98,-0.5834769606590271,98,-0.6684606671333313,98,-0.7117568850517273,98,98.0,-0.7092522382736206
048_01,5,048 M- V7 HES.vsi - 20x_BF_01.tif,048 MM V8_01.vsi - 20x_BF_01.tif,-0.10494020581245422,142,-0.07065305858850479,142,-0.050314754247665405,142,-0.05710962414741516,143,-0.12511032819747925,244,-0.2453797608613968,53,-0.3431931734085083,144,-0.4478982388973236,137,-0.5315831303596497,144,144.0,-0.5581792593002319
048_01,6,048 MM V8_01.vsi - 20x_BF_01.tif,048_LPS_F9_095142_202205.vsi - 40x_BF_01.tif,-0.10313017666339874,14,-0.07498060911893845,16,-0.06853783875703812,16,-0.08662620186805725,16,-0.16314341127872467,15,-0.2591044306755066,16,-0.3506321907043457,15,-0.4381563663482666,15,-0.5170942544937134,15,15.0,-0.5705704092979431
048_01,7,048_LPS_F9_095142_202205.vsi - 40x_BF_01.tif,048_LTA_F10_100505_202205.vsi - 40x_BF_01.tif,-0.10124347358942032,164,-0.07331223040819168,164,-0.0753556564450264,168,-0.1060275286436081,169,-0.2075951248407364,168,-0.29100942611694336,169,-0.392422616481781,168,-0.4307973086833954,175,-0.5264443159103394,169,169.0,-0.585423469543457
048_01,8,048_LTA_F10_100505_202205.vsi - 40x_BF_01.tif,048 HE R11_1.vsi - 20x_01.tif,-0.109799824655056,107,-0.08925317972898483,107,-0.09569824486970901,107,-0.12581008672714233,107,-0.20685622096061707,107,-0.28924351930618286,107,-0.3666722774505615,107,-0.5320370197296143,107,-0.5632566809654236,107,107.0,-0.5994125604629517
048_01,9,048 HE R11_1.vsi - 20x_01.tif,048 HE R21_1.vsi - 20x_01.tif,-0.10883720219135284,294,-0.07521191239356995,296,-0.06819765269756317,294,-0.09741347283124924,296,-0.20337818562984467,127,-0.3267334997653961,110,-0.40376147627830505,116,-0.4725014865398407,116,-0.5570225119590759,111,176.0,-0.5495122671127319
001_01,1,001 HE R1_1.vsi - 20x_01.tif,001_ST_V19S23_106_1_01.tif,-0.11363018304109573,26,-0.07856699079275131,27,-0.0827406570315361,27,-0.1499776393175125,27,-0.32580482959747314,27,-0.4958603084087372,26,-0.6154839992523193,28,-0.7347296476364136,26,-0.7743130326271057,27,27.0,-0.7718138694763184
001_01,2,001_ST_V19S23_106_1_01.tif,001_MP_F3.vsi - 20x_BF_01.tif,-0.09234263002872467,16,-0.05627570301294327,16,-0.0511653833091259,194,-0.09554223716259003,190,-0.23742923140525818,15,-0.38959136605262756,14,-0.4907480478286743,14,-0.6463661193847656,13,-0.7137344479560852,12,11.0,-0.7353151440620422
001_01,3,001_MP_F3.vsi - 20x_BF_01.tif,001 M+ V6 HES.vsi - 20x_BF_01.tif,-0.09558109194040298,228,-0.06286399811506271,228,-0.05492084473371506,43,-0.09736526757478714,43,-0.21834596991539001,226,-0.3381211459636688,227,-0.4348601698875427,227,-0.6033691763877869,242,-0.664545476436615,242,242.0,-0.6828360557556152
001_01,4,001 M+ V6 HES.vsi - 20x_BF_01.tif,001 M- V7 HES.vsi - 20x_BF_01.tif,-0.1005847305059433,303,-0.06387843191623688,304,-0.05385554954409599,286,-0.08601004630327225,304,-0.19664102792739868,91,-0.3291162848472595,91,-0.4381151497364044,313,-0.5863921046257019,306,-0.6456202268600464,92,92.0,-0.642413854598999
001_01,5,001 M- V7 HES.vsi - 20x_BF_01.tif,001  MM V8.vsi - 20x_BF_01.tif,-0.09144292771816254,280,-0.05957697331905365,280,-0.04901903495192528,280,-0.07182703912258148,279,-0.18638645112514496,280,-0.32261282205581665,274,-0.42790400981903076,279,-0.5890726447105408,275,-0.6420847773551941,275,275.0,-0.6681074500083923
001_01,6,001  MM V8.vsi - 20x_BF_01.tif,001_LPS_F9_094012_202205.vsi - 40x_BF_01.tif,-0.08910029381513596,121,-0.05584755539894104,121,-0.04418818652629852,115,-0.07414828985929489,344,-0.18525834381580353,129,-0.33322638273239136,128,-0.4228041470050812,129,-0.546696662902832,343,-0.5939483642578125,129,129.0,-0.6313751339912415
001_01,7,001_LPS_F9_094012_202205.vsi - 40x_BF_01.tif,001_LTA_F10_095324_202205.vsi - 40x_BF_01.tif,-0.08871105313301086,308,-0.05406073108315468,149,-0.047133225947618484,140,-0.08011879771947861,140,-0.17793411016464233,314,-0.2992341220378876,322,-0.4101245701313019,315,-0.5246177315711975,316,-0.5604760050773621,316,316.0,-0.5876567363739014
001_01,8,001_LTA_F10_095324_202205.vsi - 40x_BF_01.tif,001 HE R11_1.vsi - 20x_01.tif,-0.11168760061264038,83,-0.0744577944278717,83,-0.06841248273849487,83,-0.12489419430494308,83,-0.2754266560077667,83,-0.4330451786518097,85,-0.5429133772850037,83,-0.6888030767440796,236,-0.7281513214111328,238,238.0,-0.7237851619720459
001_01,9,001 HE R11_1.vsi - 20x_01.tif,001 HE R21_1.vsi - 20x_01.tif,-0.12158674001693726,307,-0.08504969626665115,300,-0.09179400652647018,300,-0.1639685481786728,315,-0.3482101261615753,315,-0.5213211178779602,315,-0.6273817420005798,316,-0.7490542531013489,316,-0.8105449676513672,316,316.0,-0.7946230173110962
004_01,1,004 HE R1_1.vsi - 20x_01.tif,004_ST_V19S23_108_1_01.tif,-0.13736407458782196,36,-0.09898394346237183,37,-0.09583357721567154,37,-0.1397017538547516,39,-0.26225364208221436,40,-0.373006671667099,38,-0.4659704566001892,38,-0.5862630009651184,41,-0.6621615290641785,39,40.0,-0.6327930092811584
004_01,2,004_ST_V19S23_108_1_01.tif,004_MP_F3.vsi - 20x_BF_01.tif,-0.13879123330116272,3,-0.09229059517383575,20,-0.07998866587877274,19,-0.13596627116203308,18,-0.2801949083805084,20,-0.41093507409095764,18,-0.5174389481544495,18,-0.6236988306045532,19,-0.7066841125488281,18,18.0,-0.693507969379425
004_01,3,004_MP_F3.vsi - 20x_BF_01.tif,004 M+ V6 HES.vsi - 20x_BF_01.tif,-0.12782010436058044,229,-0.0856352150440216,228,-0.06972257792949677,229,-0.10412143915891647,230,-0.24439479410648346,231,-0.3749440312385559,226,-0.4703395664691925,227,-0.5339286923408508,227,-0.6148707866668701,228,228.0,-0.6139503717422485
004_01,4,004 M+ V6 HES.vsi - 20x_BF_01.tif,004 M- V7 HES.vsi - 20x_BF_01.tif,-0.14086095988750458,52,-0.10669635981321335,50,-0.10363475978374481,49,-0.14659474790096283,50,-0.2371976226568222,47,-0.3474058210849762,47,-0.41136184334754944,46,-0.5254290103912354,50,-0.5710211396217346,47,48.0,-0.560981035232544
004_01,5,004 M- V7 HES.vsi - 20x_BF_01.tif,004 MM V8_01.vsi - 20x_BF_01.tif,-0.12120085209608078,188,-0.08762580156326294,188,-0.06817900389432907,188,-0.0772889032959938,187,-0.126064732670784,187,-0.19589240849018097,187,-0.2696779668331146,188,-0.38003063201904297,31,-0.43402889370918274,124,276.0,-0.4195563793182373
004_01,6,004 MM V8_01.vsi - 20x_BF_01.tif,004_LPS_F9_094427_202205.vsi - 40x_BF_01.tif,-0.11901900172233582,83,-0.08251337707042694,83,-0.07565959542989731,83,-0.11702866107225418,83,-0.23981386423110962,84,-0.39607882499694824,85,-0.48601195216178894,85,-0.5963671803474426,83,-0.6291471123695374,84,84.0,-0.6717288494110107
004_01,7,004_LPS_F9_094427_202205.vsi - 40x_BF_01.tif,004_LTA_F10_095800_202205.vsi - 40x_BF_01.tif,-0.11471438407897949,302,-0.0852803885936737,303,-0.08439436554908752,303,-0.13167095184326172,303,-0.2215895801782608,303,-0.36622628569602966,304,-0.44926702976226807,304,-0.5486032366752625,304,-0.5774397253990173,303,303.0,-0.6198800802230835
004_01,8,004_LTA_F10_095800_202205.vsi - 40x_BF_01.tif,004 HE R11_1.vsi - 20x_01.tif,-0.10746635496616364,59,-0.06766041368246078,166,-0.04921513795852661,318,-0.06971929967403412,344,-0.14535319805145264,339,-0.2463889718055725,340,-0.30743685364723206,340,-0.418574720621109,341,-0.48461994528770447,321,321.0,-0.5016533136367798
004_01,9,004 HE R11_1.vsi - 20x_01.tif,004 HE R21_1.vsi - 20x_01.tif,-0.13840065896511078,96,-0.09382272511720657,96,-0.07862341403961182,295,-0.1189393624663353,297,-0.2472427487373352,295,-0.362021803855896,295,-0.4416562616825104,295,-0.526098370552063,111,-0.590013325214386,295,112.0,-0.5618909597396851
046_01,1,046 HE R1_1.vsi - 20x_01.tif,046_ST_V10A20_011_1_01.tif,-0.11936831474304199,60,-0.08839142322540283,60,-0.0893213078379631,63,-0.14030110836029053,63,-0.2819902300834656,59,-0.44019386172294617,57,-0.5467519760131836,53,-0.6455783843994141,52,-0.7105907797813416,41,42.0,-0.7048337459564209
046_01,2,046_ST_V10A20_011_1_01.tif,046_MP_F3.vsi - 20x_BF_01.tif,-0.11847862601280212,29,-0.08831705898046494,29,-0.08014742285013199,29,-0.11382890492677689,28,-0.23442232608795166,34,-0.3838001787662506,35,-0.4873925745487213,41,-0.6022807955741882,44,-0.6710160970687866,27,27.0,-0.68511962890625
046_01,3,046_MP_F3.vsi - 20x_BF_01.tif,046 M+ V6 HES.vsi - 20x_BF_01.tif,-0.11818908154964447,57,-0.08275140821933746,66,-0.06832697242498398,57,-0.10085637867450714,61,-0.23333558440208435,60,-0.35257115960121155,60,-0.45174041390419006,59,-0.5267019271850586,60,-0.6066575646400452,60,60.0,-0.6167128086090088
046_01,4,046 M+ V6 HES.vsi - 20x_BF_01.tif,046 M- V7 HES.vsi - 20x_BF_01.tif,-0.11973387002944946,319,-0.09487543255090714,319,-0.09889666736125946,318,-0.1490873247385025,319,-0.28232166171073914,318,-0.38544711470603943,319,-0.46613433957099915,319,-0.5542035698890686,319,-0.6198886036872864,319,319.0,-0.6285585165023804
046_01,5,046 M- V7 HES.vsi - 20x_BF_01.tif,046 MM V8_01.vsi - 20x_BF_01.tif,-0.08801738917827606,289,-0.06155107170343399,289,-0.044759832322597504,290,-0.04576082155108452,288,-0.09824413806200027,290,-0.19961075484752655,346,-0.27312415838241577,291,-0.3897002041339874,290,-0.45951440930366516,291,291.0,-0.5077039003372192
046_01,6,046 MM V8_01.vsi - 20x_BF_01.tif,046_LPS_F9_094744_202205.vsi - 40x_BF_01.tif,-0.09008648991584778,141,-0.059629861265420914,142,-0.04544264078140259,142,-0.0614795908331871,143,-0.14790435135364532,149,-0.26225438714027405,143,-0.34816935658454895,150,-0.47555044293403625,150,-0.5198968052864075,149,149.0,-0.582273006439209
046_01,7,046_LPS_F9_094744_202205.vsi - 40x_BF_01.tif,046_LTA_F10_100202_202205.vsi - 40x_BF_01.tif,-0.09597712755203247,235,-0.06622263044118881,235,-0.06276679039001465,234,-0.11249426752328873,232,-0.24430663883686066,230,-0.34278547763824463,231,-0.4723435938358307,230,-0.5640845894813538,231,-0.632154107093811,231,231.0,-0.6659162044525146
046_01,8,046_LTA_F10_100202_202205.vsi - 40x_BF_01.tif,046 HE R11_1.vsi - 20x_01.tif,-0.10721799731254578,252,-0.07515303790569305,255,-0.0749727413058281,253,-0.13659147918224335,253,-0.30336785316467285,252,-0.47681352496147156,252,-0.561665952205658,252,-0.6854661107063293,252,-0.7399200201034546,252,252.0,-0.763386070728302
046_01,9,046 HE R11_1.vsi - 20x_01.tif,046 HE R21_1.vsi - 20x_01.tif,-0.12523332238197327,357,-0.0969158411026001,357,-0.10822047293186188,357,-0.19961963593959808,357,-0.4046890437602997,358,-0.5496002435684204,358,-0.6817780137062073,357,-0.764490008354187,357,-0.8194840550422668,357,357.0,-0.8209728598594666
002_04,1,002 HE R1_4.vsi - 20x_04.tif,002_ST_V19S23_002_4_04.tif,-0.11776580661535263,202,-0.08638216555118561,204,-0.08713195472955704,203,-0.13747739791870117,203,-0.26208946108818054,204,-0.3934365212917328,205,-0.4811334013938904,205,-0.6136782765388489,205,-0.6836700439453125,204,205.0,-0.6979971528053284
002_04,2,002_ST_V19S23_002_4_04.tif,002_MP_F3.vsi - old_05 - 20x_BF_04.tif,-0.11609731614589691,307,-0.08072619885206223,308,-0.07096138596534729,319,-0.10696044564247131,319,-0.24648016691207886,319,-0.392229825258255,129,-0.5017204880714417,317,-0.616955041885376,317,-0.6857288479804993,317,317.0,-0.6840749979019165
002_04,3,002_MP_F3.vsi - old_05 - 20x_BF_04.tif,002 M+ V6 HES.vsi - 20x_BF_04.tif,-0.11644547432661057,214,-0.08044973760843277,222,-0.07047848403453827,223,-0.1163514256477356,94,-0.27368447184562683,222,-0.4515932500362396,213,-0.5625409483909607,214,-0.6758973598480225,12,-0.7382831573486328,214,214.0,-0.7388824224472046
002_04,4,002 M+ V6 HES.vsi - 20x_BF_04.tif,002 M- V7 HES.vsi - 20x_BF_04.tif,-0.14202801883220673,356,-0.1156541034579277,356,-0.14354370534420013,355,-0.2483680546283722,354,-0.4304041564464569,355,-0.5727683305740356,354,-0.6775416135787964,354,-0.7731658220291138,354,-0.8136335611343384,354,354.0,-0.7937930822372437
002_04,5,002 M- V7 HES.vsi - 20x_BF_04.tif,002 MM V8_01.vsi - 20x_BF_04.tif,-0.09510041028261185,179,-0.061986107379198074,345,-0.04620382934808731,147,-0.06201944872736931,145,-0.15181516110897064,147,-0.2955997586250305,358,-0.39707428216934204,358,-0.5628459453582764,65,-0.6109084486961365,359,82.0,-0.6293891668319702
002_04,6,002 MM V8_01.vsi - 20x_BF_04.tif,002_LPS_F9_094135_202205.vsi - 40x_BF_04.tif,-0.09537164121866226,317,-0.06258323788642883,251,-0.05118698254227638,142,-0.06495179235935211,210,-0.15741845965385437,68,-0.27513566613197327,228,-0.35958486795425415,320,-0.4662891924381256,21,-0.5323741436004639,251,251.0,-0.575330913066864
002_04,7,002_LPS_F9_094135_202205.vsi - 40x_BF_04.tif,002_LTA_F10_095442_202205.vsi old_03 - 40x_BF_04.tif,-0.10053715109825134,47,-0.07271239161491394,47,-0.06252191215753555,47,-0.08263853192329407,48,-0.1638607233762741,47,-0.25066259503364563,30,-0.33179816603660583,30,-0.4075349271297455,46,-0.4696959853172302,37,38.0,-0.5225949287414551
002_04,8,002_LTA_F10_095442_202205.vsi old_03 - 40x_BF_04.tif,002 HE R11_4.vsi - 20x_04.tif,-0.1109386533498764,80,-0.07876919955015182,80,-0.06756550073623657,80,-0.09978748112916946,80,-0.20799191296100616,80,-0.3200320303440094,80,-0.4116516709327698,80,-0.5177019834518433,79,-0.5822908878326416,80,80.0,-0.6165910959243774
002_04,9,002 HE R11_4.vsi - 20x_04.tif,002 HE R21_4.vsi - 20x_04.tif,-0.13082663714885712,5,-0.09941992908716202,6,-0.10299116373062134,9,-0.17371390759944916,7,-0.34255120158195496,2,-0.5056723952293396,2,-0.6033427119255066,0,-0.7108180522918701,1,-0.7664998173713684,0,359.0,-0.7599088549613953
001_03,1,001 HE R1_3.vsi - 20x_03.tif,001_ST_V19S23_106_3_03.tif,-0.1428910195827484,42,-0.10495203733444214,42,-0.1135236918926239,45,-0.19679200649261475,45,-0.39184486865997314,45,-0.5530945658683777,45,-0.6590988039970398,45,-0.7740805149078369,45,-0.8136659264564514,45,45.0,-0.7797250151634216
001_03,2,001_ST_V19S23_106_3_03.tif,001_MP_F3.vsi - 20x_BF_03.tif,-0.11034344136714935,12,-0.06961427628993988,16,-0.057069551199674606,148,-0.08373843133449554,136,-0.21101143956184387,263,-0.36219486594200134,145,-0.46515029668807983,142,-0.5876832008361816,9,-0.664875328540802,10,11.0,-0.6575093269348145
001_03,3,001_MP_F3.vsi - 20x_BF_03.tif,001 M+ V6 HES.vsi - 20x_BF_03.tif,-0.0969330295920372,204,-0.058640751987695694,203,-0.03560195863246918,203,-0.03892756253480911,162,-0.10752788931131363,342,-0.19589672982692719,150,-0.2823682427406311,137,-0.41305023431777954,203,-0.49348026514053345,203,203.0,-0.4497193396091461
001_03,4,001 M+ V6 HES.vsi - 20x_BF_03.tif,001 M- V7 HES.vsi - 20x_BF_03.tif,-0.1370636224746704,337,-0.10376817733049393,337,-0.11536654829978943,337,-0.18992941081523895,337,-0.33237379789352417,337,-0.4239495098590851,336,-0.5082035064697266,337,-0.6124024987220764,336,-0.6810131669044495,337,337.0,-0.6356556415557861
001_03,5,001 M- V7 HES.vsi - 20x_BF_03.tif,001  MM V8.vsi - 20x_BF_03.tif,-0.14052455127239227,102,-0.09498539566993713,103,-0.0773235484957695,102,-0.12813161313533783,102,-0.27234333753585815,101,-0.4054744243621826,101,-0.5047667026519775,101,-0.6331762075424194,102,-0.7035456895828247,102,102.0,-0.6866315603256226
001_03,6,001  MM V8.vsi - 20x_BF_03.tif,001_LPS_F9_094012_202205.vsi - 40x_BF_03.tif,-0.12678773701190948,281,-0.08789591491222382,281,-0.07849915325641632,281,-0.1259119212627411,281,-0.23164066672325134,281,-0.35436275601387024,281,-0.43707916140556335,281,-0.5535506010055542,281,-0.5903933048248291,281,281.0,-0.5797116756439209
001_03,7,001_LPS_F9_094012_202205.vsi - 40x_BF_03.tif,001_LTA_F10_095324_202205.vsi - 40x_BF_03.tif,-0.14052386581897736,359,-0.11354809999465942,359,-0.1394447386264801,359,-0.2326880395412445,359,-0.38310572504997253,359,-0.48345115780830383,359,-0.5677509903907776,359,-0.6480380296707153,359,-0.7028672695159912,359,359.0,-0.7105957269668579
001_03,8,001_LTA_F10_095324_202205.vsi - 40x_BF_03.tif,001 HE R11_3.vsi - 20x_03.tif,-0.13205096125602722,85,-0.09544356167316437,85,-0.09919171035289764,85,-0.16900287568569183,85,-0.3405494689941406,85,-0.45961427688598633,85,-0.5664538741111755,85,-0.6274945139884949,84,-0.7253159284591675,85,85.0,-0.6978567242622375
001_03,9,001 HE R11_3.vsi - 20x_03.tif,001 HE R21_3.vsi - 20x_03.tif,-0.12769582867622375,7,-0.08746875077486038,257,-0.07694391906261444,346,-0.12185502797365189,346,-0.2580018937587738,356,-0.3812108635902405,130,-0.487060010433197,359,-0.6455153226852417,358,-0.6875334978103638,355,355.0,-0.6428656578063965
